X,Y,OBJECTID,TRACKING,NAME,TRACKINGNUMBER,PROJECTNAME,OVERALLSTATUSCATEGORY,APPROVALDATE,PROGRAM,SURFACE_INFILTRATION_BASIN,SUBSURFACE_INFILTRATION_BASIN,SURFACE_DETENTION_BASIN,SUBSURFACE_DETENTION_BASIN,BIOINFILTRATION,BIORETENTION,CISTERN,GREEN_ROOF,POROUS_PAVEMENT,WQ_TREATMENT_DEVICE
-75.139732525185352,39.97686446312504,634,2014-1700-2450-01,1700 N American St,2014-1700-2450-01,1700 N American St,Construction,2016-12-23T12:01:28.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.132696253756407,39.966320520870838,635,2014-ALLE-2455-01,Allen Street Estates,2014-ALLE-2455-01,Allen Street Estates,Verified,2016-04-18T09:39:27.000Z,Regulation,0,0,0,0,0,0,0,1,1,0
-75.063770742506094,40.027036549749532,636,2014-DOLL-2453-01,Dollar Tree and AutoZone- Frankford and Harbison,2014-DOLL-2453-01,Dollar Tree and AutoZone- Frankford and Harbison,Verified,2014-07-11T09:28:26.000Z,Regulation,0,0,0,1,0,1,0,0,0,0
-75.171258305737709,39.894305970133011,637,2014-PHIL-2449-01,Philadelphia Navy Yard Central Green,2014-PHIL-2449-01,Philadelphia Navy Yard Central Green,Verified,2014-09-11T10:39:16.000Z,Regulation,0,0,0,0,0,1,0,0,0,0
-75.111705797611847,40.011065170510193,638,2014-GSTR-2443-01,Family Dollar- G Street,2014-GSTR-2443-01,Family Dollar- G Street,Verified,2014-10-01T11:46:43.000Z,Regulation,0,1,0,0,1,0,0,0,0,0
-75.230274146380381,39.971300092027903,639,2014-KIMM-2458-01,Kim Market,2014-KIMM-2458-01,Kim Market,Approved,2015-04-17T15:08:49.000Z,Regulation,0,0,0,1,0,0,0,0,0,0
-75.177869891182752,39.996381481596764,640,2014-PHAO-2459-01,PHA Oakdale Street Development,2014-PHAO-2459-01,PHA Oakdale Street Development,Verified,2014-06-17T16:29:53.000Z,Regulation,0,0,0,1,0,1,0,0,1,0
-75.208047843587067,39.960379271628156,641,2014-DREX-2457-01,Drexel Vidas Field,2014-DREX-2457-01,Drexel Vidas Field,Verified,2014-06-09T15:18:53.000Z,Regulation,0,0,0,0,0,0,0,0,2,0
-75.160166501964397,39.974188543505988,642,2014-1325-2469-01,1325 N 15th Street,2014-1325-2469-01,1325 N 15th Street,Verified,2014-05-21T16:28:51.000Z,Regulation,0,0,0,1,0,1,0,0,0,0
-75.218927399543759,40.07843988902269,643,2014-9007-2471-01,9007 Crefeld St,2014-9007-2471-01,9007 Crefeld St,Approved,2014-11-04T09:39:23.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.18667682292417,39.986208271691744,644,2014-PHAM-2476-01,PHA Monument Street Development,2014-PHAM-2476-01,PHA Monument Street Development,Verified,2015-08-20T11:15:14.000Z,Regulation,0,0,0,10,0,27,0,0,0,0
-75.24146640623492,39.99300211941911,645,2014-5800-2463-01,5800 City Avenue,2014-5800-2463-01,5800 City Avenue,Verified,2014-07-01T10:21:05.000Z,Regulation,1,0,0,0,0,0,0,0,0,0
-75.166500496304849,39.959090519956234,646,2014-1601-2434-01,1601 Vine Street Meetinghouse,2014-1601-2434-01,1601 Vine Street Meetinghouse,Verified,2015-01-14T15:11:04.000Z,Regulation,0,0,1,0,0,2,0,0,1,0
-75.166464421317656,39.959093441392532,647,2014-1601-2440-01,1601 Vine Street Residential Tower,2014-1601-2440-01,1601 Vine Street Residential Tower,Complete,2015-01-14T15:10:13.000Z,Regulation,0,0,0,1,0,5,0,1,0,0
-75.21314880390976,39.955711204131489,648,2014-4525-2505-01,4525-37 Walnut Street,2014-4525-2505-01,4525-37 Walnut Street,Verified,2015-06-18T13:36:34.000Z,Regulation,0,0,0,0,0,0,0,1,0,0
-75.246207760412176,39.96236480890326,649,2014-63RD-2502-01,63rd & Market St,2014-63RD-2502-01,63rd & Market St,Verified,2015-06-24T12:26:36.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.134703677200108,39.999631478299264,650,2014-ALLE-2522-01,Allegheny and American-Family Dollar,2014-ALLE-2522-01,Allegheny and American-Family Dollar,Verified,2014-12-30T12:53:34.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.143026987382413,39.96460552080034,651,2014-8365-2530-01,"836-50 N, 3rd Street",2014-8365-2530-01,"836-50 N, 3rd Street",Verified,2014-09-24T11:40:32.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.13119581662761,39.964778856056569,652,2014-SUGA-2529-01,SugarHouse Casino - Garage Expansion,2014-SUGA-2529-01,SugarHouse Casino - Garage Expansion,Verified,2014-09-16T13:14:03.000Z,Regulation,0,1,0,0,0,0,0,0,1,2
-75.230748261660139,40.039259524104359,653,2014-290P-2535-01,290 Parker,2014-290P-2535-01,290 Parker,Construction,2014-09-29T14:31:24.000Z,Regulation,0,10,0,0,0,0,0,0,10,0
-75.145743869220098,39.962812768664485,654,2014-420F-2574-01,420 FAIRMOUNT AVENUE,2014-420F-2574-01,420 Fairmount Avenue,Verified,2015-12-01T15:57:33.000Z,Regulation,0,2,0,0,0,0,0,0,0,0
-75.181921219715306,39.992236256843761,655,2014-PHAG-2547-01,PHA Gordon Street Development,2014-PHAG-2547-01,PHA Gordon Street Development,Verified,2014-08-15T15:18:21.000Z,Regulation,0,0,0,1,0,2,0,0,0,0
-75.146052708753487,40.06675296591218,656,2014-FAMI-2534-01,Family Dollar Cheltenham,2014-FAMI-2534-01,Family Dollar Cheltenham,Verified,2015-08-31T12:38:15.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.058531579835872,40.011907874975861,657,2014-DIET-2572-01,Dietz & Watson Expansion and Waterfront Access Imp,2014-DIET-2572-01,Dietz & Watson Expansion and Waterfront Access Improvements - Phase I,Verified,2014-09-09T16:20:27.000Z,Regulation,0,0,0,0,0,0,2,0,0,0
-75.204054053796085,39.89788040365454,658,2014-GIRA-2536-01,Girard Point - Butane Terminal - Phase 2 - Full Bu,2014-GIRA-2536-01,Girard Point - Butane Terminal - Phase 2 & 3 - Full Build Out,Verified,2014-06-25T10:11:21.000Z,Regulation,0,0,0,0,0,1,0,0,0,0
-75.160063865718016,40.013577234844661,659,2014-HUNT-2525-01,Hunting Park Ave- Family Dollar,2014-HUNT-2525-01,Hunting Park Ave- Family Dollar,Complete,2015-06-25T12:30:27.000Z,Regulation,0,0,0,1,0,1,0,0,0,0
-75.187472094598718,39.954410314794352,660,2014-PERE-2472-01,Perelman Plaza - Phase 2,2014-PERE-2472-01,Perelman Plaza - Phase 2,Verified,2014-06-27T09:25:08.000Z,Regulation,0,0,0,2,0,0,0,0,0,0
-75.184655932276996,40.022159209991429,661,2014-WILL-2581-01,William Penn Charter School,2014-WILL-2581-01,William Penn Charter School,Verified,2015-05-12T10:15:59.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.204704241549763,40.063194064107094,662,2014-415W-2567-01,415 W Moreland Ave,2014-415W-2567-01,415 W Moreland Ave,Construction,2014-12-08T11:38:30.000Z,Regulation,0,2,0,0,0,0,0,0,2,0
-75.166330845834949,39.967787305866437,663,2014-POWE-2584-01,Powerhouse,2014-POWE-2584-01,Powerhouse,Complete,2014-09-05T10:58:14.000Z,Regulation,0,0,0,0,0,0,0,1,0,0
-75.207552229231851,40.043310463779122,664,2012-7152-2023-01,7152 Mount Airy Terrace,2012-7152-2023-01,7152 Mount Airy Terrace,Complete,2013-04-12T12:37:41.000Z,Regulation,0,2,0,0,0,0,0,0,0,0
-75.144210309312484,39.993838265951226,665,2012-701W-2002-01,701 W. Lehigh Avenue,2012-701W-2002-01,701 W. Lehigh Avenue,Construction,2012-12-18T17:33:03.000Z,Regulation,0,1,0,1,0,0,0,0,2,0
-75.081516425287319,39.99784804220333,666,2012-SR00-2055-01,"S.R. 0095, Section BRI/BSR - Phase BR0",2012-SR00-2055-01,"S.R. 0095, Section BRI/BSR - Phase BR0",Construction,2014-07-18T11:47:47.000Z,Regulation,0,0,0,0,0,8,0,0,0,0
-75.123478977131384,39.971567177595865,667,2012-SR00-2026-01,"S.R. 0095, Section GIR - Phase GR3 and GR4",2012-SR00-2026-01,"S.R. 0095, Section GIR - Phase GR3 and GR4",Construction,2013-12-05T11:26:57.000Z,Regulation,0,0,0,0,35,0,0,0,0,0
-75.148513040593073,39.948140017721698,668,2014-INDE-2590-01,INDE 2nd Bank Walkways & Drainage,2014-INDE-2590-01,INDE 2nd Bank Walkways & Drainage,Verified,2014-09-17T18:09:54.000Z,Regulation,0,0,0,0,0,0,0,0,0,0
-75.139963350411946,39.954849916930939,669,2014-250N-2565-01,250 N Chris Columbus Blvd,2014-250N-2565-01,250 N Chris Columbus Blvd,Complete,2014-11-06T10:27:18.000Z,Regulation,0,0,0,0,0,0,0,1,3,0
-75.149829702950356,39.964379559301193,670,2014-TRUE-2595-01,True Noth Townhomes,2014-TRUE-2595-01,True North Townhomes,Verified,2015-12-16T14:54:33.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.152321462096381,39.958087062544081,671,2014-3283-2608-01,328-342 N. 8th STREET,2014-3283-2608-01,328-342 N. 8th Street,Construction,2016-05-16T15:34:11.000Z,Regulation,0,0,0,0,0,0,0,1,1,0
-75.149786616457888,39.947195739848297,672,2014-500W-2580-01,500 Walnut St.,2014-500W-2580-01,500 Walnut St.,Construction,2014-12-18T09:59:23.000Z,Regulation,0,0,0,1,0,0,0,1,0,0
-75.17270343974559,39.893821050051294,673,2014-1200-2591-01,1200 Intrepid Avenue,2014-1200-2591-01,1200 Intrepid Avenue,Verified,2015-02-20T16:45:05.000Z,Regulation,0,0,0,0,0,0,0,0,0,1
-75.079397709173278,40.022471203125541,674,2014-SEPT-2614-01,SEPTA1307 - Frankford Transportation Building,2014-SEPT-2614-01,SEPTA1307 - Frankford Transportation Building,Verified,2015-07-17T16:30:41.000Z,Regulation,0,0,0,0,0,0,0,1,0,0
-75.185840900752751,39.976515093903501,675,2014-WEST-2612-01,Westrum Residential Development,2014-WEST-2612-01,Westrum Residential Development,Verified,2015-04-24T14:44:21.000Z,Regulation,0,1,0,0,0,0,0,0,1,0
-75.129058433508916,39.970140581140626,676,2014-1123-2645-01,1123 Earl St.,2014-1123-2645-01,1123 Earl Street,Construction,2015-07-23T10:57:08.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.206989969633923,40.007370268347756,677,2014-PRES-2638-01,Presidential City Apartments Poolhouse,2014-PRES-2638-01,Presidential City Apartments Poolhouse,Verified,2015-05-05T12:31:39.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.21170716788447,39.902216091083332,678,2014-PESR-2655-01,PESR Philadelphia Energy Solutions Refinery,2014-PESR-2655-01,PESR Philadelphia Energy Solutions Refinery,Verified,2014-10-14T13:01:10.000Z,Regulation,0,0,0,0,0,0,0,0,0,0
-75.194827861871815,40.046983115717801,679,2014-520C-2659-01,520 Carpenter Lane,2014-520C-2659-01,520 Carpenter Lane,Complete,2016-02-05T13:22:19.000Z,Regulation,0,0,0,1,0,5,0,1,1,0
-75.137521016718068,39.971965152990556,680,2014-1350-2658-01,1350 Mascher St,2014-1350-2658-01,1350 Mascher St,Verified,2015-04-24T15:43:37.000Z,Regulation,0,1,0,0,0,2,0,0,0,0
-75.139562111186663,39.925685080936717,681,2014-DELA-2579-01,Delaware River Trail,2014-DELA-2579-01,Delaware River Trail (Pier 70 to Washington),Construction,2018-06-15T15:20:50.000Z,Regulation,0,0,0,0,0,0,0,0,0,0
-75.143179073459137,39.947178520610542,682,2014-130S-2674-01,130 South Front Street,2014-130S-2674-01,130 South Front Street,Construction,2015-03-04T11:10:49.000Z,Regulation,0,1,0,0,0,0,0,0,1,0
-75.138043327381638,39.967214071088861,683,2014-NORT-2603-01,Northern Liberties Piazza Parking Garage,2014-NORT-2603-01,Northern Liberties Piazza Parking Garage,Verified,2015-05-12T12:37:43.000Z,Regulation,0,0,0,1,0,1,0,0,0,0
-75.186867440218123,39.910262483062986,684,2014-2201-2677-01,2201 Penrose Ave,2014-2201-2677-01,2201 Penrose Ave,Verified,2016-10-06T16:45:25.000Z,Regulation,0,1,0,0,0,0,0,0,0,1
-75.16390631020225,39.970950704421298,685,2014-1617-2685-01,,2014-1617-2685-01,1617 Poplar,Construction,2015-07-21T09:14:48.000Z,Regulation,0,0,0,1,0,2,0,0,0,0
-75.1525449718891,40.024333629923227,686,2014-STEN-2616-01,Stenton Park - Building & Site Improvements,2014-STEN-2616-01,Stenton Park - Building & Site Improvements,Complete,2015-08-07T17:05:05.000Z,Regulation,0,1,0,0,0,0,0,0,1,0
-75.225155021741969,40.030479708637365,687,2014-227K-2688-01,227 Krams Avenue,2014-227K-2688-01,227 Krams Avenue,Complete,2016-07-06T14:09:04.000Z,Regulation,0,1,0,0,0,0,0,0,1,0
-75.211136614698447,39.934360237426645,688,2014-BART-2667-01,Bartrams Mile,2014-BART-2667-01,Bartrams Mile,Construction,2016-04-05T12:42:38.000Z,Regulation,0,0,0,0,0,0,0,0,1,0
-75.214057877319107,39.930246815796643,689,2014-BART-2704-01,Bartrams Carr Garden,2014-BART-2704-01,Bartrams Carr Garden,Verified,2015-04-30T13:33:40.000Z,Regulation,0,0,0,0,0,0,0,0,0,0
-75.157326432440982,39.983078499238331,690,2014-TEMP-2699-01,Broad and Norris Park at Temple University,2014-TEMP-2699-01,Broad and Norris Park at Temple University,Verified,2015-07-30T13:15:39.000Z,Regulation,0,0,0,0,0,0,0,0,0,0
-75.174329731365503,39.978188619050968,691,2014-BLUM-2711-01,Blumberg 57 Units,2014-BLUM-2711-01,Blumberg PHA 57 Units,Verified,2015-09-17T10:38:40.000Z,Regulation,0,2,0,0,0,0,0,0,1,0
-75.176979614110977,39.96549312943408,692,2014-2322-2715-01,2322-32 Green Street,2014-2322-2715-01,2322-32 Green Street,Verified,2015-06-15T15:02:27.000Z,Regulation,0,1,0,0,0,0,0,0,1,0
-75.148966833483712,39.906259264085449,693,2014-ENVI-2646-01,Envirowaste Recylcing Company,2014-ENVI-2646-01,Envirowaste Recycling Company,Verified,2015-03-16T10:40:21.000Z,Regulation,4,0,0,1,0,1,0,0,0,0
-75.069600090948072,40.023684176372242,694,2014-WISS-2641-01,Wissinoming Park,2014-WISS-2641-01,Wissinoming Park,Verified,2015-10-21T13:35:22.000Z,Regulation,0,0,0,0,0,0,0,0,1,0
-75.14267076353967,39.953410399043413,695,2014-1515-2746-01,151-59 N.2nd Street,2014-1515-2746-01,151-59 N.2nd Street,Verified,2015-03-20T08:27:09.000Z,Regulation,0,2,0,0,0,0,0,0,1,0
-75.04015401918744,40.058924062281939,696,2014-NAZA-2745-01,Nazareth Convent Renovations,2014-NAZA-2745-01,Nazareth Convent Renovations,Complete,2016-06-01T11:26:24.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.176286042538749,39.963765026559038,697,2014-VONC-2749-01,Von Colln Memorial Field - Perimeter Improvements,2014-VONC-2749-01,Von Colln Memorial Field - Perimeter Improvements,Complete,2017-02-15T16:09:36.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.208654674639519,39.949388367363973,698,2014-4224-2741-01,4224 Baltimore Avenue,2014-4224-2741-01,4224 Baltimore Avenue,Construction,2019-04-26T09:45:49.000Z,Regulation,0,1,0,0,0,0,0,1,0,0
-75.196221405671778,39.955998203423277,699,2014-UNIV-2747-01,University City Science Center 37th Street Walkway,2014-UNIV-2747-01,"University City Science Center, 37th Street Walkway",Verified,2015-05-28T10:33:55.000Z,Regulation,0,0,0,0,0,0,0,0,1,0
-75.12953522866988,39.984011774896345,700,2014-2013-2751-01,2013 York Street,2014-2013-2751-01,2013 York Street,Verified,2015-06-09T12:58:43.000Z,Regulation,0,1,0,0,0,0,0,0,1,0
-75.048766047246929,40.05552292077185,701,2014-BLVD-2758-01,Blvd Wawa Food Market,2014-BLVD-2758-01,Blvd Wawa Food Market,Verified,2016-06-15T14:04:44.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.099753536487796,40.029147679909137,702,2014-CHIC-2755-01,Chick-Fil-A,2014-CHIC-2755-01,Chick-Fil-A,Verified,2015-06-30T15:47:20.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.199879701551126,39.941445048756947,703,2015-PENN-2767-01,Pennovation Works,2015-PENN-2767-01,Pennovation Works,Verified,2015-08-28T11:46:34.000Z,Regulation,0,0,1,0,0,4,0,0,0,1
-75.160221263901448,40.023261086950889,704,2015-WAYN-2771-01,"Wayne Mills Company, Incorported Parking Improveme",2015-WAYN-2771-01,"Wayne Mills Company, Incorporated Parking Improvements",Verified,2015-07-06T17:08:48.000Z,Regulation,0,1,0,0,0,0,0,0,1,0
-75.092242625124953,39.981976015735398,705,2015-CAMD-2769-01,Camden Iron - Automotive Dismantling Building,2015-CAMD-2769-01,Camden Iron - Automotive Dismantling Building &Peddler Buy Back Building,Verified,2015-10-27T12:20:03.000Z,Regulation,1,0,0,0,0,0,0,0,0,0
-75.033840945582327,40.109709025767209,706,2015-SITE-2794-01,Site 8T,2015-SITE-2794-01,Site 8T,Verified,2016-10-03T10:48:51.000Z,Regulation,0,0,0,0,1,0,0,0,0,0
-75.203542795335593,39.949499451301477,707,2015-40TH-2780-01,40th Street Trolley Portal,2015-40TH-2780-01,40th Street Trolley Portal,Complete,2017-05-10T16:06:54.000Z,Regulation,0,2,0,0,0,0,0,0,0,0
-75.1119060679477,39.982840524747068,708,2015-2517-2803-01,2517 E. CAMBRIA STREET,2015-2517-2803-01,2517 E. Cambria Street,Construction,2015-12-02T17:05:03.000Z,Regulation,0,0,0,1,0,0,0,1,2,0
-75.098085597631282,39.992523336527171,709,2014-PAND-2762-01,"Panda Express - Philadelphia, PA",2014-PAND-2762-01,"Panda Express - Philadelphia, PA",Verified,2015-10-29T12:53:05.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.02241549743502,40.105242942728744,710,2015-ASCE-2807-01,Ascension Mar Thoma Church Parking Expansion,2015-ASCE-2807-01,Ascension Mar Thoma Church Parking Expansion,Complete,2017-09-01T13:41:03.000Z,Regulation,0,0,0,0,0,0,1,0,2,0
-75.1528165892678,39.930439240121366,711,2015-400R-2821-01,400 Reed St,2015-400R-2821-01,400 Reed St,Complete,2016-01-08T16:16:26.000Z,Regulation,0,1,0,0,4,0,0,0,0,0
-75.204371673113172,39.962473598352332,712,2015-4050-2828-01,4050 Apartments,2015-4050-2828-01,4050 Apartments,Verified,2016-01-25T15:12:31.000Z,Regulation,0,0,0,1,0,1,0,0,0,0
-75.18791679822148,39.959063674107441,713,2015-3201-2786-01,3201 Race Street,2015-3201-2786-01,3201 Race Street,Complete,2016-03-08T10:18:01.000Z,Regulation,0,0,0,2,0,1,0,1,0,0
-75.228966423956592,40.042575949370367,714,2014-PECH-2633-01,Peachin Place,2014-PECH-2633-01,Pechin Place,Complete,2016-08-10T08:39:43.000Z,Regulation,0,0,0,6,0,6,0,0,0,0
-75.064822024914278,40.006754595859363,715,2015-FRAN-2772-01,Franklin Towne Charter High School,2015-FRAN-2772-01,Franklin Towne Charter High School,Complete,2015-08-25T15:20:53.000Z,Regulation,0,0,0,0,0,2,0,0,0,0
-75.155554737590862,39.98186988499279,716,2015-TULI-2824-01,TU Library,2015-TULI-2824-01,Temple University Library,Construction,2015-09-18T15:23:15.000Z,Regulation,0,2,0,0,0,0,0,1,1,0
-75.142125414678432,39.964372434776529,717,2015-8385-2856-01,838-52 N.American,2015-8385-2856-01,838-52 N.American,Construction,2015-07-28T11:41:51.000Z,Regulation,0,1,0,0,0,0,1,0,0,0
-75.158714079425692,39.959929072128929,718,2013-VIAD-2334-01,Viaduct - Spur Park Phase 1,2013-VIAD-2334-01,Viaduct - Spur Park Phase 1,Complete,2016-10-26T12:50:11.000Z,Regulation,0,0,0,0,0,0,0,0,0,0
-75.19389965456989,39.933025523319252,719,2015-LANI-2871-01,Lanier Playground,2015-LANI-2871-01,Lanier Playground,Verified,2017-12-12T13:55:01.000Z,Regulation,0,0,0,0,0,0,0,0,2,0
-75.144260298628893,39.951691278409193,720,2015-ARCH-2867-01,Arch Street,2015-ARCH-2867-01,Arch Street,Construction,2015-12-04T08:41:55.000Z,Regulation,0,0,0,1,0,0,0,1,0,0
-75.140404581224544,39.966615253712341,721,2015-1002-2906-01,1002-20 N 2nd Street,2015-1002-2906-01,1002-20 N 2nd Street,Complete,2016-01-15T13:42:52.000Z,Regulation,0,0,0,1,3,0,0,0,1,0
-75.217049438533252,40.023653374120414,722,2015-4120-2913-01,4120 Tower Street,2015-4120-2913-01,4120 Tower Street,Verified,2016-02-26T12:16:40.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.12555364071045,39.978534314922669,723,2015-2338-2915-01,2338 E. YORK STREET,2015-2338-2915-01,2338 E. York Street,Verified,2016-03-04T16:38:56.000Z,Regulation,0,1,0,0,0,0,0,0,0,0
-75.090183450029187,40.042233879805366,724,2015-DLAT-2926-01,DLA TROOP SUPPORT HEADQUARTERS FACILITY [P-1501],2015-DLAT-2926-01,DLA TROOP SUPPORT HEADQUARTERS FACILITY [P-1501],Complete,2017-06-02T13:09:22.000Z,Regulation,0,0,0,8,0,3,0,1,1,0
-75.144505549886304,39.971031796825216,725,2015-1213-2928-01,1213-41 North 5th street,2015-1213-2928-01,1213-41 North 5th street,Construction,2015-11-17T13:07:37.000Z,Regulation,0,1,0,0,0,0,0,0,1,0
-75.093675417178247,39.996877879143149,726,2015-GROC-2925-01,Grocery Store,2015-GROC-2925-01,Grocery Store,Construction,2016-04-11T17:02:20.000Z,Regulation,0,0,0,1,0,2,0,0,0,0
-75.217130775546238,40.078771079931037,727,2015-15WA-2935-01,"15 Waterman Avenue , 18 Valley View Roads",2015-15WA-2935-01,"15 Waterman Avenue , 18 Valley View Roads",Complete,2016-02-01T11:22:12.000Z,Regulation,0,2,0,0,0,0,0,0,0,0
-75.196994602575685,39.958360469527861,728,2015-UCHS-2939-01,UCHS Interim Parking,2015-UCHS-2939-01,UCHS Interim Parking,Verified,2015-11-03T17:30:10.000Z,Regulation,0,1,0,1,0,1,0,0,0,0
-75.161828558363084,39.941767850933374,729,2015-7092-2945-01,709-27 S 12th Street,2015-7092-2945-01,709-27 S 12th Street,Complete,2016-03-24T15:47:00.000Z,Regulation,0,1,0,0,0,0,0,0,1,0
-75.080789687993772,40.002536472321886,730,2015-ROYA-2911-01,ROYAL FARM - ARAMINGO AVE n CHURCH ST,2015-ROYA-2911-01,Royal Farm - Aramingo Ave & Church Street,Verified,2016-03-24T13:40:33.000Z,Regulation,3,2,1,0,0,0,0,0,0,0
-75.16471285789828,39.909432232836316,731,2015-PHIL-2919-01,Philadelphia Live Hotel & Casino,2015-PHIL-2919-01,Philadelphia Live Hotel & Casino,Construction,2018-12-11T15:15:01.000Z,Regulation,0,0,0,2,0,4,0,1,3,0
-75.156077944679879,40.03856259238264,732,2015-LASA-2848-01,La Salle University - Brothers Residence,2015-LASA-2848-01,La Salle University - Brothers Residence,Verified,2016-01-13T13:00:54.000Z,Regulation,0,0,0,0,2,0,0,0,1,0
-75.140571739575037,39.949027436353205,733,2015-SCIS-2957-01,Scissor Ramp Removal,2015-SCIS-2957-01,Scissor Ramp Removal,Complete,2017-07-10T14:29:31.000Z,Regulation,0,0,0,0,0,0,0,0,0,0
-75.169308470518857,39.891286682602285,734,2015-AXAL-2944-01,Axalta,2015-AXAL-2944-01,Axalta,Complete,2016-05-26T13:09:59.000Z,Regulation,0,2,0,0,0,0,0,0,1,0
-75.159315530146415,40.006661151507615,735,2015-GAUD-2962-01,Gaudenzia Tioga Arms,2015-GAUD-2962-01,Gaudenzia Tioga Family Center,Verified,2016-05-20T11:41:09.000Z,Regulation,0,0,0,1,0,1,0,0,3,0
-75.165664323890368,39.954257699392841,736,2015-JFKP-2951-01,JFK Plaza / LOVE Park,2015-JFKP-2951-01,JFK Plaza / LOVE Park,Verified,2016-09-23T15:41:54.000Z,Regulation,0,0,0,2,0,0,0,0,0,0
-75.135619389739659,40.011266163750498,737,2015-ROBE-2975-01,Robert Clemente,2015-ROBE-2975-01,Robert Clemente,Construction,2017-01-04T10:17:48.000Z,Regulation,0,0,0,1,0,1,0,0,0,0
-75.19498414752961,39.9566434546294,738,2015-3675-2955-01,3675 Market Street,2015-3675-2955-01,3675 Market Street,Construction,2016-04-05T15:26:35.000Z,Regulation,0,0,0,2,0,0,0,1,1,0
-75.194452244381807,39.956734650962069,739,2012-3601-2053-01,3601 Market Street,2012-3601-2053-01,3601 Market Street,Verified,2013-11-12T08:22:23.000Z,Regulation,0,0,0,1,0,1,0,0,0,0
-75.181391932878469,39.966097247521198,740,2015-PHIL-2969-01,Philadelphia Museum of Art - Core Project,2015-PHIL-2969-01,Philadelphia Museum of Art - Core Project,Construction,2016-11-18T12:27:01.000Z,Regulation,0,1,0,0,0,0,1,0,0,1
-75.169807810861258,40.065371606525254,741,2015-FINL-2840-01,Finley Playground Redevelopment,2015-FINL-2840-01,Finley Playground Redevelopment,Complete,2017-12-07T16:07:12.000Z,Regulation,0,0,0,2,0,0,0,0,0,0
